id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1199,0,1,0,0,25,1,2,1,2,2,0,0,2,2,0,1,3,102.8,1408,1
1200,1,0,1,1,4,1,2,0,0,0,0,0,0,0,0,1,2,50.9,1166,1
1201,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,674,0
1202,0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,78.85,1494,1
1203,1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4,502,0
1204,0,0,0,0,4,1,2,1,0,2,0,2,0,2,0,1,2,93.5,1729,1
1205,1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,1556,0
1206,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,2483,0
1207,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,3124,0
1208,1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,483,0
1209,0,0,0,1,4,0,1,0,2,2,2,0,2,2,0,1,3,57.2,1153,0
1210,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,1521,1
1211,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,978,0
1212,1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,2194,0
1213,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.85,2470,0
1214,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,2317,0
1215,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,2906,0
1216,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,1437,1
1217,1,0,0,0,4,0,1,0,0,0,0,2,0,2,0,1,2,40.05,663,0
1218,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,3043,0
1219,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,1598,1
1220,0,0,1,0,4,1,2,1,0,2,0,0,2,0,0,1,2,91.65,1737,1
1221,1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,0,2,74.95,1557,1
1222,0,0,0,0,4,0,1,0,2,0,2,2,0,2,0,0,3,48.25,1021,0
1223,1,0,0,0,31,1,0,0,2,2,2,2,2,0,0,1,0,72.45,1089,0
1224,0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,100.85,1836,0
1225,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,2958,0
1226,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,1497,0
1227,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,780,0
1228,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1515,1
1229,0,0,0,0,33,1,2,1,2,0,0,0,0,2,0,1,2,90.65,1516,0
1230,1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,2360,0
1231,0,1,0,0,22,1,2,1,0,0,0,0,0,0,0,1,0,74.4,725,1
1232,0,0,0,1,4,1,0,1,0,0,2,2,2,2,0,1,0,98.1,1830,1
1233,0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,23.9,3135,0
1234,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,1081,0
1235,1,0,0,0,10,1,2,2,1,1,1,1,1,1,2,0,0,25.7,1334,0
1236,0,0,1,0,4,0,1,0,2,0,0,0,0,0,0,1,2,29.05,316,0
1237,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,1498,0
1238,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,1993,1
1239,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,1539,0
1240,1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,938,0
1241,1,0,0,0,5,1,0,0,0,0,2,0,2,2,0,1,2,70.05,1679,1
1242,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,2168,1
1243,0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,1,85.4,1931,1
1244,1,0,1,1,5,1,2,1,0,2,0,0,0,0,0,1,2,80.15,1794,1
1245,0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,3154,0
1246,1,0,1,1,67,1,2,1,2,2,0,2,0,0,1,0,2,89.55,2435,0
1247,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,50.1,2173,1
1248,1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,2028,1
1249,0,0,1,0,22,1,0,1,0,0,0,0,2,0,0,1,1,80.0,732,0
1250,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,1314,1
1251,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,1758,0
1252,1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,2029,1
1253,1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,1684,1
1254,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,1642,1
1255,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,2189,1
1256,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,24.95,3,1
1257,0,0,1,0,13,1,0,0,0,0,0,0,0,0,1,0,2,43.8,2409,0
1258,1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,1787,0
1259,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,25.05,273,0
1260,0,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,3,51.0,1472,0
1261,0,0,0,0,5,1,2,2,1,1,1,1,1,1,0,0,3,25.45,367,0
1262,0,1,1,1,11,1,2,1,0,0,2,0,0,0,0,1,1,78.1,2980,0
1263,1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,1441,0
1264,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,2323,1
1265,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,69.95,1589,0
1266,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,20.05,3105,0
1267,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,1878,0
1268,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,160,1
1269,0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,1527,0
1270,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,1885,1
1271,0,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,3,93.9,2129,1
1272,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,2000,1
1273,0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,2232,0
1274,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,3,80.1,1835,0
1275,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,1846,1
1276,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,1291,0
1277,0,0,1,0,72,1,2,0,2,2,0,2,2,2,2,1,0,86.4,2441,0
1278,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,341,1
1279,0,0,1,1,5,1,0,1,0,2,0,2,2,2,0,1,3,99.15,2061,1
1280,0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,2211,1
1281,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,2110,1
1282,1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,1884,0
1283,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,2976,0
1284,1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,3001,0
1285,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.75,1607,1
1286,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,1897,1
1287,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,1,2,51.35,1385,0
1288,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,2321,0
1289,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,1693,1
1290,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,1664,0
1291,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,1624,1
1292,0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,1759,1
1293,1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,1717,1
1294,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,47.15,1150,1
1295,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,1791,0
1296,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,2535,0
1297,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,1,20.35,242,0
1298,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,1925,1
1299,0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,1917,0
1300,0,0,1,1,5,1,0,0,2,0,0,0,0,0,0,1,3,49.4,1214,0
1301,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,1866,0
1302,0,0,1,1,72,1,2,1,0,2,2,2,0,2,2,1,0,98.65,2673,0
1303,0,0,1,1,5,0,1,0,0,2,0,2,0,0,0,0,2,34.25,670,0
1304,0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,956,0
1305,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,1672,1
1306,0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,1894,1
1307,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,1489,1
1308,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,2721,1
1309,0,0,1,0,66,1,2,1,2,2,0,2,0,0,1,0,2,89.0,2404,0
1310,0,0,1,0,45,1,0,0,0,0,2,0,0,0,0,1,1,50.25,1148,0
1311,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.65,3072,0
1312,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,69.05,1582,1
1313,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,702,0
1314,1,0,1,0,66,1,2,0,2,2,0,2,2,2,2,0,2,85.25,2333,0
1315,1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,762,0
1316,0,1,0,0,5,1,0,1,0,0,0,0,0,2,0,0,2,78.95,1773,1
1317,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,1894,1
1318,1,0,0,0,5,1,0,0,2,0,0,2,0,0,0,1,3,55.75,1407,0
1319,1,1,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,20.05,3089,0
1320,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,971,1
1321,1,0,1,1,5,1,0,2,1,1,1,1,1,1,0,0,3,19.45,2976,0
1322,1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,1789,0
1323,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,1807,1
1324,0,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,2,64.0,1752,0
1325,0,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,1,50.95,1196,0
1326,0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35,1706,0
1327,0,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.45,1666,0
1328,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,79,0
1329,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,1879,1
1330,1,0,1,1,5,1,2,0,2,2,0,2,0,0,0,0,1,64.4,1578,0
1331,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,2,20.55,3153,0
1332,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,89.5,2100,1
1333,1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,284,1
1334,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,1928,0
1335,1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,1082,0
1336,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,2170,0
1337,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8,1128,0
1338,0,1,0,0,5,1,0,1,0,2,0,0,2,0,0,1,2,84.7,1820,0
1339,0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,2213,1
1340,0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,1071,1
1341,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.85,94,1
1342,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,2955,0
1343,1,0,0,0,5,1,0,0,0,0,2,2,2,0,0,1,1,63.95,1581,0
1344,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,1880,1
1345,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,1020,0
1346,1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,2,96.55,2185,0
1347,1,0,0,0,5,1,2,1,0,0,2,0,2,0,0,1,2,92.5,2026,1
1348,1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,3,20.45,70,0
1349,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,108.6,2796,1
1350,0,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,2,80.85,1712,0
1351,0,1,0,0,5,1,0,0,2,2,0,2,0,0,0,0,1,59.9,1475,0
1352,0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,392,1
1353,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,349,0
1354,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.2,899,0
1355,0,0,0,0,5,1,2,0,2,0,0,0,0,0,0,1,2,53.8,1467,0
1356,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.6,1852,0
1357,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,83.3,2437,0
1358,0,1,0,0,5,1,0,1,2,2,0,0,0,0,0,0,2,80.7,1767,0
1359,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,2601,1
1360,1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,1490,0
1361,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,106,0
1362,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.1,748,0
1363,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5,45,0
1364,1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,3,43.25,1114,1
1365,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,1140,1
1366,1,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,49.2,1095,1
1367,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,104.1,2288,1
1368,0,0,1,0,43,1,2,1,2,2,0,0,0,2,0,1,2,94.1,1871,0
1369,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,1,19.65,3055,0
1370,1,0,1,1,5,1,0,1,2,0,2,0,0,2,0,1,3,90.35,1948,0
1371,0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,1565,0
1372,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,2326,0
1373,1,0,1,1,6,1,0,1,0,0,0,0,0,0,0,1,2,69.8,1771,0
1374,0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,1661,0
1375,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,3,45.5,1470,0
1376,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,2120,0
1377,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.5,2371,1
1378,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,180,0
1379,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,1054,1
1380,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2074,1
1381,1,0,0,0,26,1,0,1,0,2,0,0,0,0,1,0,0,75.5,1019,0
1382,1,0,1,1,6,1,0,0,0,2,2,0,0,0,0,1,3,55.3,1605,1
1383,1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,2157,0
1384,1,0,1,1,6,1,0,1,0,2,0,0,0,2,0,1,1,83.55,2098,1
1385,1,0,0,1,6,1,0,1,0,0,2,0,2,2,0,0,3,94.5,2375,1
1386,0,0,1,0,6,1,2,1,0,2,0,0,0,2,0,1,2,90.75,2210,0
1387,1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,103.15,2576,0
1388,1,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.4,569,0
1389,1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,2336,1
1390,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,213,0
1391,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,91.1,2037,1
1392,0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,3,109.55,2122,1
1393,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,123,0
1394,1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,2235,0
1395,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,0,2,54.85,1710,0
1396,1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1958,1
1397,0,0,0,0,6,1,0,1,0,0,2,0,0,2,0,0,2,83.9,2166,1
1398,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,44.6,1378,1
1399,1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,147,0
1400,1,0,1,0,70,1,2,0,2,2,2,2,2,0,2,0,3,79.15,2332,0
1401,0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,2355,1
1402,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,1427,1
1403,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,263,0
1404,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,50.8,1476,1
1405,0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,1,50.95,1555,0
1406,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,70.55,1945,0
1407,0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,68,0
1408,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,501,1
1409,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,1,3,20.2,3147,0
1410,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,2,0
1411,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,2131,0
1412,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,2193,1
1413,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,94.6,3093,1
1414,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,50.05,1477,0
1415,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,18.95,116,0
1416,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,1735,0
1417,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.7,135,0
1418,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,1947,1
1419,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,45.65,1603,0
1420,1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,2502,1
1421,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,990,1
1422,0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,2501,0
1423,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,1,19.85,405,0
1424,0,1,0,0,6,1,0,1,2,0,0,0,0,0,0,1,2,74.1,2019,0
1425,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,1,19.65,182,0
1426,1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,1,20.4,82,0
1427,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.1,864,0
1428,1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,2372,1
1429,1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.8,2042,0
1430,1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,2209,1
1431,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,1504,0
1432,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,147,0
1433,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,94.05,2220,0
1434,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,84.85,2241,1
1435,1,0,0,0,6,1,0,1,2,2,0,0,0,0,0,1,2,78.95,2162,0
1436,1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,16,0
1437,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.25,126,1
1438,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,1689,0
1439,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.55,244,0
1440,1,0,1,0,52,1,2,0,2,2,2,2,0,2,1,1,1,81.4,1955,0
1441,0,0,0,0,6,0,1,0,0,0,0,0,2,2,0,0,1,45.0,1514,0
1442,0,0,1,1,6,1,0,0,2,2,0,0,0,0,0,0,1,55.9,1736,1
1443,0,0,0,0,6,0,1,0,0,0,2,0,2,2,0,1,2,47.95,1550,1
1444,1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,1,49.5,1567,0
1445,0,0,1,1,6,0,1,0,0,2,2,2,0,0,2,0,3,40.55,1102,0
1446,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,85.35,2136,1
1447,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,5,0
1448,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,1906,1
1449,0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,2555,1
1450,1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,2054,1
1451,1,0,0,0,6,1,0,1,0,0,0,0,2,0,0,1,1,80.5,2058,1
1452,0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,50.35,1574,0
1453,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,19.0,55,0
1454,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,2263,1
1455,0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,2,79.05,1948,1
1456,0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,1510,0
1457,0,0,0,0,6,1,0,1,0,0,2,2,2,2,0,1,3,99.95,2304,1
1458,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,49.65,1413,1
1459,0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,2274,1
1460,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,2088,1
1461,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.7,3091,0
1462,1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,939,0
1463,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,906,1
1464,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,2190,1
1465,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.0,103,0
1466,1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,0,2,95.2,3076,1
1467,0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,48.95,1439,0
1468,0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.35,1682,0
1469,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,1,2,49.45,1575,0
1470,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.2,251,0
1471,0,0,1,1,37,1,2,1,0,2,0,0,2,0,0,1,2,88.8,1643,0
1472,1,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1951,0
1473,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,79.4,1290,1
1474,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,733,0
1475,1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,2781,0
1476,0,0,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,29.45,647,0
1477,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,40.3,194,1
1478,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,1449,0
1479,1,0,0,0,45,1,0,1,2,2,2,2,2,2,1,0,1,112.2,2195,0
1480,1,1,1,0,8,0,1,0,0,2,2,0,0,2,0,1,3,43.35,1757,0
1481,0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,1896,1
1482,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,1,2,94.1,2648,0
1483,1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,2301,1
1484,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,2294,1
1485,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,2089,0
1486,0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,61.4,1962,0
1487,1,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,138,0
1488,0,1,0,0,7,1,0,0,0,2,2,0,2,0,0,1,2,64.95,2158,0
1489,1,0,0,0,42,1,2,1,0,0,2,0,0,0,0,0,2,79.9,1632,0
1490,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,44.75,1639,0
1491,0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.25,313,0
1492,0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,2246,0
1493,1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,91.85,2417,1
1494,1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,2238,0
1495,1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,2439,0
1496,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.75,677,1
1497,1,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,3,54.85,1753,0
1498,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,1451,0
1499,1,0,1,1,7,1,0,0,2,0,2,2,0,2,0,1,1,71.35,2215,0
1500,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,45.75,1674,0
